reef	dir	dist	dist_actual	site	site0	transect	meter_mark	sdepth_cm	stype
R3	N	100	93	R3N	R3N-100-LR	NS	18	9.9	NA
R3	N	100	94	R3N	R3N-100-LR	NS	19	7.5	NA
R3	N	100	95	R3N	R3N-100-LR	NS	20	11.6	Rubble
R3	N	100	96	R3N	R3N-100-LR	NS	21	16.7	NA
R3	N	100	97	R3N	R3N-100-LR	NS	22	15	NA
R3	N	100	98	R3N	R3N-100-LR	NS	23	17	NA
R3	N	100	99	R3N	R3N-100-LR	NS	24	24	NA
R3	N	100	100	R3N	R3N-100-LR	NS	25	1	Fine
R3	N	100	101	R3N	R3N-100-LR	NS	26	0.5	NA
R3	N	100	102	R3N	R3N-100-LR	NS	27	1	NA
R3	N	100	103	R3N	R3N-100-LR	NS	28	1.3	NA
R3	N	100	104	R3N	R3N-100-LR	NS	29	5.6	NA
R3	N	100	105	R3N	R3N-100-LR	NS	30	0.7	Fine
R3	N	100	106	R3N	R3N-100-LR	NS	31	0.1	NA
R3	N	100	107	R3N	R3N-100-LR	NS	32	0.1	NA
R3	N	100	108	R3N	R3N-100-LR	NS	33	3.7	NA
R3	N	100	109	R3N	R3N-100-LR	NS	34	0.6	NA
R3	N	100	110	R3N	R3N-100-LR	NS	35	0.4	Fine
R3	N	100	111	R3N	R3N-100-LR	NS	36	1.8	NA
R3	N	100	112	R3N	R3N-100-LR	NS	37	0.5	NA
R3	N	100	113	R3N	R3N-100-LR	NS	38	0.8	NA
R3	N	100	114	R3N	R3N-100-LR	NS	39	0.7	NA
R3	N	100	115	R3N	R3N-100-LR	NS	40	1.4	Mixed
R3	N	100	116	R3N	R3N-100-LR	NS	41	1.5	NA
R3	N	100	117	R3N	R3N-100-LR	NS	42	0.5	NA
R3	N	100	118	R3N	R3N-100-LR	NS	43	6.1	NA
R3	N	100	119	R3N	R3N-100-LR	NS	44	6.3	NA
R3	N	100	120	R3N	R3N-100-LR	NS	45	4.8	Fine
R3	N	100	121	R3N	R3N-100-LR	NS	46	0.7	NA
R3	N	100	122	R3N	R3N-100-LR	NS	47	2.5	NA
R3	N	100	123	R3N	R3N-100-LR	NS	48	0.3	NA
R3	N	100	124	R3N	R3N-100-LR	NS	49	1.7	NA
R3	N	100	125	R3N	R3N-100-LR	NS	50	0.5	Fine
R3	N	150	125	R3N	R3N-150-LR	NS	0	0.8	Mixed
R3	N	150	126	R3N	R3N-150-LR	NS	1	0.4	NA
R3	N	150	127	R3N	R3N-150-LR	NS	2	0.9	NA
R3	N	150	128	R3N	R3N-150-LR	NS	3	1	NA
R3	N	150	129	R3N	R3N-150-LR	NS	4	0.8	NA
R3	N	150	130	R3N	R3N-150-LR	NS	5	10.3	Coarse
R3	N	150	131	R3N	R3N-150-LR	NS	6	10.9	NA
R3	N	150	132	R3N	R3N-150-LR	NS	7	14.9	NA
R3	N	150	133	R3N	R3N-150-LR	NS	8	7.3	NA
R3	N	150	134	R3N	R3N-150-LR	NS	9	0.3	NA
R3	N	150	135	R3N	R3N-150-LR	NS	10	1.2	Mixed
R3	N	150	136	R3N	R3N-150-LR	NS	11	6.9	NA
R3	N	150	137	R3N	R3N-150-LR	NS	12	7.4	NA
R3	N	150	138	R3N	R3N-150-LR	NS	13	0.3	NA
R3	N	150	139	R3N	R3N-150-LR	NS	14	13.8	NA
R3	N	150	140	R3N	R3N-150-LR	NS	15	11.7	Mixed
R3	N	150	141	R3N	R3N-150-LR	NS	16	8.3	NA
R3	N	150	142	R3N	R3N-150-LR	NS	17	11.4	NA
R3	N	150	143	R3N	R3N-150-LR	NS	18	1.3	NA
R3	N	150	144	R3N	R3N-150-LR	NS	19	0.6	NA
R3	N	150	145	R3N	R3N-150-LR	NS	20	1.2	Mixed
R3	N	150	146	R3N	R3N-150-LR	NS	21	0.3	NA
R3	N	150	147	R3N	R3N-150-LR	NS	22	0.8	NA
R3	N	150	148	R3N	R3N-150-LR	NS	23	1	NA
R3	N	150	149	R3N	R3N-150-LR	NS	24	0.2	NA
R3	N	150	150	R3N	R3N-150-LR	NS	25	2.4	Mixed
R3	N	150	151	R3N	R3N-150-LR	NS	26	0.9	NA
R3	N	150	152	R3N	R3N-150-LR	NS	27	0.8	NA
R3	N	150	153	R3N	R3N-150-LR	NS	28	2.2	NA
R3	N	150	154	R3N	R3N-150-LR	NS	29	0.7	NA
R3	N	150	155	R3N	R3N-150-LR	NS	30	0.9	Mixed
R3	N	150	156	R3N	R3N-150-LR	NS	31	0.6	NA
R3	N	150	157	R3N	R3N-150-LR	NS	32	0.5	NA
R3	N	150	158	R3N	R3N-150-LR	NS	33	0.3	NA
R3	N	150	159	R3N	R3N-150-LR	NS	34	5.9	NA
R3	N	150	160	R3N	R3N-150-LR	NS	35	0.7	Mixed
R3	N	150	161	R3N	R3N-150-LR	NS	36	0.7	NA
R3	N	150	162	R3N	R3N-150-LR	NS	37	0.6	NA
R3	N	150	163	R3N	R3N-150-LR	NS	38	0.3	NA
R3	N	150	164	R3N	R3N-150-LR	NS	39	1.3	NA
R3	N	150	165	R3N	R3N-150-LR	NS	40	0.7	Mixed
R3	N	150	166	R3N	R3N-150-LR	NS	41	0.5	NA
R3	N	150	167	R3N	R3N-150-LR	NS	42	0.2	NA
R3	N	150	168	R3N	R3N-150-LR	NS	43	0.3	NA
R3	N	150	169	R3N	R3N-150-LR	NS	44	0.9	NA
R3	N	150	170	R3N	R3N-150-LR	NS	45	12.9	Mixed
R3	N	150	171	R3N	R3N-150-LR	NS	46	11.6	NA
R3	N	150	172	R3N	R3N-150-LR	NS	47	0.9	NA
R3	N	150	173	R3N	R3N-150-LR	NS	48	1.1	NA
R3	N	150	174	R3N	R3N-150-LR	NS	49	0.4	NA
R3	N	150	175	R3N	R3N-150-LR	NS	50	0.4	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	0	0.4	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	1	0.8	NA
R3	N	150	150	R3N	R3N-150-LR	EW	2	0.5	NA
R3	N	150	150	R3N	R3N-150-LR	EW	3	0.6	NA
R3	N	150	150	R3N	R3N-150-LR	EW	4	9.5	NA
R3	N	150	150	R3N	R3N-150-LR	EW	5	14	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	6	16.2	NA
R3	N	150	150	R3N	R3N-150-LR	EW	7	12.1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	8	0.3	NA
R3	N	150	150	R3N	R3N-150-LR	EW	9	1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	10	0.6	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	11	1.1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	12	1.4	NA
R3	N	150	150	R3N	R3N-150-LR	EW	13	0.8	NA
R3	N	150	150	R3N	R3N-150-LR	EW	14	0.4	NA
R3	N	150	150	R3N	R3N-150-LR	EW	15	0.5	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	16	0.2	NA
R3	N	150	150	R3N	R3N-150-LR	EW	17	0.6	NA
R3	N	150	150	R3N	R3N-150-LR	EW	18	0.1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	19	4.5	NA
R3	N	150	150	R3N	R3N-150-LR	EW	20	4.2	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	21	0.8	NA
R3	N	150	150	R3N	R3N-150-LR	EW	22	1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	23	0.7	NA
R3	N	150	150	R3N	R3N-150-LR	EW	24	0.4	NA
R3	N	150	150	R3N	R3N-150-LR	EW	25	0.7	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	26	0.7	NA
R3	N	150	150	R3N	R3N-150-LR	EW	27	0.3	NA
R3	N	150	150	R3N	R3N-150-LR	EW	28	0.8	NA
R3	N	150	150	R3N	R3N-150-LR	EW	29	0.4	NA
R3	N	150	150	R3N	R3N-150-LR	EW	30	0.3	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	31	0.6	NA
R3	N	150	150	R3N	R3N-150-LR	EW	32	0.3	NA
R3	N	150	150	R3N	R3N-150-LR	EW	33	1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	34	0.6	NA
R3	N	150	150	R3N	R3N-150-LR	EW	35	0.4	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	36	0.7	NA
R3	N	150	150	R3N	R3N-150-LR	EW	37	0.2	NA
R3	N	150	150	R3N	R3N-150-LR	EW	38	1	NA
R3	N	150	150	R3N	R3N-150-LR	EW	39	8.2	NA
R3	N	150	150	R3N	R3N-150-LR	EW	40	12.7	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	41	12.8	NA
R3	N	150	150	R3N	R3N-150-LR	EW	42	12.3	NA
R3	N	150	150	R3N	R3N-150-LR	EW	43	13.7	NA
R3	N	150	150	R3N	R3N-150-LR	EW	44	10	NA
R3	N	150	150	R3N	R3N-150-LR	EW	45	10.4	Mixed
R3	N	150	150	R3N	R3N-150-LR	EW	46	13.5	NA
R3	N	150	150	R3N	R3N-150-LR	EW	47	8.8	NA
R3	N	150	150	R3N	R3N-150-LR	EW	48	0.7	NA
R3	N	150	150	R3N	R3N-150-LR	EW	49	0.2	NA
R3	N	150	150	R3N	R3N-150-LR	EW	50	3	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	0	0.7	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	1	0.6	NA
R3	N	200	200	R3N	R3N-200-LR	EW	2	0.8	NA
R3	N	200	200	R3N	R3N-200-LR	EW	3	0.3	NA
R3	N	200	200	R3N	R3N-200-LR	EW	4	0.7	NA
R3	N	200	200	R3N	R3N-200-LR	EW	5	0.2	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	6	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	7	0.3	NA
R3	N	200	200	R3N	R3N-200-LR	EW	8	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	9	0.4	NA
R3	N	200	200	R3N	R3N-200-LR	EW	10	0.8	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	11	2.7	NA
R3	N	200	200	R3N	R3N-200-LR	EW	12	0.7	NA
R3	N	200	200	R3N	R3N-200-LR	EW	13	0.4	NA
R3	N	200	200	R3N	R3N-200-LR	EW	14	1.9	NA
R3	N	200	200	R3N	R3N-200-LR	EW	15	1.3	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	16	7.5	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	17	7.9	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	18	2.9	NA
R3	N	200	200	R3N	R3N-200-LR	EW	19	0.9	NA
R3	N	200	200	R3N	R3N-200-LR	EW	20	1.1	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	21	0.7	NA
R3	N	200	200	R3N	R3N-200-LR	EW	22	1.3	NA
R3	N	200	200	R3N	R3N-200-LR	EW	23	0.4	NA
R3	N	200	200	R3N	R3N-200-LR	EW	24	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	25	1.4	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	26	0.6	NA
R3	N	200	200	R3N	R3N-200-LR	EW	27	0.4	NA
R3	N	200	200	R3N	R3N-200-LR	EW	28	1	NA
R3	N	200	200	R3N	R3N-200-LR	EW	29	0.7	NA
R3	N	200	200	R3N	R3N-200-LR	EW	30	1	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	31	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	32	0.6	NA
R3	N	200	200	R3N	R3N-200-LR	EW	33	2	NA
R3	N	200	200	R3N	R3N-200-LR	EW	34	2.3	NA
R3	N	200	200	R3N	R3N-200-LR	EW	35	5.7	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	36	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	37	0.4	NA
R3	N	200	200	R3N	R3N-200-LR	EW	38	0.7	NA
R3	N	200	200	R3N	R3N-200-LR	EW	39	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	40	0.6	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	41	0.6	NA
R3	N	200	200	R3N	R3N-200-LR	EW	42	0.9	NA
R3	N	200	200	R3N	R3N-200-LR	EW	43	0.8	NA
R3	N	200	200	R3N	R3N-200-LR	EW	44	0.5	NA
R3	N	200	200	R3N	R3N-200-LR	EW	45	0.8	Mixed
R3	N	200	200	R3N	R3N-200-LR	EW	46	0.4	NA
R3	N	200	200	R3N	R3N-200-LR	EW	47	0.6	NA
R3	N	200	200	R3N	R3N-200-LR	EW	48	0.8	NA
R3	N	200	200	R3N	R3N-200-LR	EW	49	0.3	NA
R3	N	200	200	R3N	R3N-200-LR	EW	50	0.7	Mixed
R3	N	200	175	R3N	R3N-200-LR	NS	0	1.1	Mixed
R3	N	200	176	R3N	R3N-200-LR	NS	1	0.7	NA
R3	N	200	177	R3N	R3N-200-LR	NS	2	0.6	NA
R3	N	200	178	R3N	R3N-200-LR	NS	3	0.8	NA
R3	N	200	179	R3N	R3N-200-LR	NS	4	0.3	NA
R3	N	200	180	R3N	R3N-200-LR	NS	5	0.4	Mixed
R3	N	200	181	R3N	R3N-200-LR	NS	6	0.5	NA
R3	N	200	182	R3N	R3N-200-LR	NS	7	0.4	NA
R3	N	200	183	R3N	R3N-200-LR	NS	8	1.1	NA
R3	N	200	184	R3N	R3N-200-LR	NS	9	0.6	NA
R3	N	200	185	R3N	R3N-200-LR	NS	10	1.2	Mixed
R3	N	200	186	R3N	R3N-200-LR	NS	11	0.7	NA
R3	N	200	187	R3N	R3N-200-LR	NS	12	0.3	NA
R3	N	200	188	R3N	R3N-200-LR	NS	13	0.8	NA
R3	N	200	189	R3N	R3N-200-LR	NS	14	0.9	NA
R3	N	200	190	R3N	R3N-200-LR	NS	15	1.4	Mixed
R3	N	200	191	R3N	R3N-200-LR	NS	16	14	Mixed
R3	N	200	192	R3N	R3N-200-LR	NS	17	0.2	NA
R3	N	200	193	R3N	R3N-200-LR	NS	18	0.4	NA
R3	N	200	194	R3N	R3N-200-LR	NS	19	0.7	NA
R3	N	200	195	R3N	R3N-200-LR	NS	20	0.9	Mixed
R3	N	200	196	R3N	R3N-200-LR	NS	21	2.7	NA
R3	N	200	197	R3N	R3N-200-LR	NS	22	2.9	NA
R3	N	200	198	R3N	R3N-200-LR	NS	23	0.7	NA
R3	N	200	199	R3N	R3N-200-LR	NS	24	1.3	NA
R3	N	200	200	R3N	R3N-200-LR	NS	25	0.4	Mixed
R3	N	200	201	R3N	R3N-200-LR	NS	26	0.9	NA
R3	N	200	202	R3N	R3N-200-LR	NS	27	0.6	NA
R3	N	200	203	R3N	R3N-200-LR	NS	28	0.3	NA
R3	N	200	204	R3N	R3N-200-LR	NS	29	1	NA
R3	N	200	205	R3N	R3N-200-LR	NS	30	0.1	Mixed
R3	N	200	206	R3N	R3N-200-LR	NS	31	0.2	NA
R3	N	200	207	R3N	R3N-200-LR	NS	32	11.8	NA
R3	N	200	208	R3N	R3N-200-LR	NS	33	11.5	NA
R3	N	200	209	R3N	R3N-200-LR	NS	34	11.7	NA
R3	N	200	210	R3N	R3N-200-LR	NS	35	2.1	Mixed
R3	N	200	211	R3N	R3N-200-LR	NS	36	0.9	NA
R3	N	200	212	R3N	R3N-200-LR	NS	37	0.8	NA
R3	N	200	213	R3N	R3N-200-LR	NS	38	0.7	NA
R3	N	200	214	R3N	R3N-200-LR	NS	39	0.4	NA
R3	N	200	215	R3N	R3N-200-LR	NS	40	1.2	Mixed
R3	N	200	216	R3N	R3N-200-LR	NS	41	1.4	NA
R3	N	200	217	R3N	R3N-200-LR	NS	42	1.8	NA
R3	N	200	218	R3N	R3N-200-LR	NS	43	13	NA
R3	N	200	219	R3N	R3N-200-LR	NS	44	0.9	NA
R3	N	200	220	R3N	R3N-200-LR	NS	45	0.8	Mixed
R3	N	200	221	R3N	R3N-200-LR	NS	46	0.3	NA
R3	N	200	222	R3N	R3N-200-LR	NS	47	0.8	NA
R3	N	200	223	R3N	R3N-200-LR	NS	48	0.4	NA
R3	N	200	224	R3N	R3N-200-LR	NS	49	0.6	NA
R3	N	200	225	R3N	R3N-200-LR	NS	50	1	Mixed
R3	N	300	275	R3N	R3N-300-LR	NS	0	0.2	Mixed
R3	N	300	276	R3N	R3N-300-LR	NS	1	3.5	NA
R3	N	300	277	R3N	R3N-300-LR	NS	2	0.3	NA
R3	N	300	278	R3N	R3N-300-LR	NS	3	0.6	NA
R3	N	300	279	R3N	R3N-300-LR	NS	4	0.2	NA
R3	N	300	280	R3N	R3N-300-LR	NS	5	0.5	Mixed
R3	N	300	281	R3N	R3N-300-LR	NS	6	0.6	NA
R3	N	300	282	R3N	R3N-300-LR	NS	7	1.1	NA
R3	N	300	283	R3N	R3N-300-LR	NS	8	1.7	NA
R3	N	300	284	R3N	R3N-300-LR	NS	9	1.8	NA
R3	N	300	285	R3N	R3N-300-LR	NS	10	1	Mixed
R3	N	300	286	R3N	R3N-300-LR	NS	11	0.5	NA
R3	N	300	287	R3N	R3N-300-LR	NS	12	0.4	NA
R3	N	300	288	R3N	R3N-300-LR	NS	13	0.8	NA
R3	N	300	289	R3N	R3N-300-LR	NS	14	0.5	NA
R3	N	300	290	R3N	R3N-300-LR	NS	15	1.4	Mixed
R3	N	300	291	R3N	R3N-300-LR	NS	16	0.7	NA
R3	N	300	292	R3N	R3N-300-LR	NS	17	0.4	NA
R3	N	300	293	R3N	R3N-300-LR	NS	18	0.2	NA
R3	N	300	294	R3N	R3N-300-LR	NS	19	19.5	NA
R3	N	300	295	R3N	R3N-300-LR	NS	20	1	Mixed
R3	N	300	296	R3N	R3N-300-LR	NS	21	0.5	NA
R3	N	300	297	R3N	R3N-300-LR	NS	22	1.5	NA
R3	N	300	298	R3N	R3N-300-LR	NS	23	0.6	NA
R3	N	300	299	R3N	R3N-300-LR	NS	24	0.7	NA
R3	N	300	300	R3N	R3N-300-LR	NS	25	0.4	Mixed
R3	N	300	301	R3N	R3N-300-LR	NS	26	1.6	NA
R3	N	300	302	R3N	R3N-300-LR	NS	27	0.4	NA
R3	N	300	303	R3N	R3N-300-LR	NS	28	1.3	NA
R3	N	300	304	R3N	R3N-300-LR	NS	29	1.2	NA
R3	N	300	305	R3N	R3N-300-LR	NS	30	0.2	Mixed
R3	N	300	306	R3N	R3N-300-LR	NS	31	0.8	NA
R3	N	300	307	R3N	R3N-300-LR	NS	32	0.6	NA
R3	N	300	308	R3N	R3N-300-LR	NS	33	10.1	NA
R3	N	300	309	R3N	R3N-300-LR	NS	34	6.6	NA
R3	N	300	310	R3N	R3N-300-LR	NS	35	9.4	Mixed
R3	N	300	311	R3N	R3N-300-LR	NS	36	1.3	NA
R3	N	300	312	R3N	R3N-300-LR	NS	37	1.4	NA
R3	N	300	313	R3N	R3N-300-LR	NS	38	0.7	NA
R3	N	300	314	R3N	R3N-300-LR	NS	39	0.2	NA
R3	N	300	315	R3N	R3N-300-LR	NS	40	0.8	Mixed
R3	N	300	316	R3N	R3N-300-LR	NS	41	0.5	NA
R3	N	300	317	R3N	R3N-300-LR	NS	42	0.4	NA
R3	N	300	318	R3N	R3N-300-LR	NS	43	0.4	NA
R3	N	300	319	R3N	R3N-300-LR	NS	44	1.5	NA
R3	N	300	320	R3N	R3N-300-LR	NS	45	0.1	Fine
R3	N	300	321	R3N	R3N-300-LR	NS	46	0.5	NA
R3	N	300	322	R3N	R3N-300-LR	NS	47	0.4	NA
R3	N	300	323	R3N	R3N-300-LR	NS	48	0.1	NA
R3	N	300	324	R3N	R3N-300-LR	NS	49	0.3	NA
R3	N	300	325	R3N	R3N-300-LR	NS	50	0.2	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	0	0.2	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	1	0.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	2	1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	3	0.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	4	1.5	NA
R3	N	300	300	R3N	R3N-300-LR	EW	5	0.5	Fine
R3	N	300	300	R3N	R3N-300-LR	EW	6	0.7	NA
R3	N	300	300	R3N	R3N-300-LR	EW	7	0.5	NA
R3	N	300	300	R3N	R3N-300-LR	EW	8	1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	9	1.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	10	1.2	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	11	0.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	12	0.5	NA
R3	N	300	300	R3N	R3N-300-LR	EW	13	0.4	NA
R3	N	300	300	R3N	R3N-300-LR	EW	14	2.5	NA
R3	N	300	300	R3N	R3N-300-LR	EW	15	0.6	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	16	0.9	NA
R3	N	300	300	R3N	R3N-300-LR	EW	17	1.1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	18	0.9	NA
R3	N	300	300	R3N	R3N-300-LR	EW	19	0.2	NA
R3	N	300	300	R3N	R3N-300-LR	EW	20	1.2	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	21	1.3	NA
R3	N	300	300	R3N	R3N-300-LR	EW	22	0.4	NA
R3	N	300	300	R3N	R3N-300-LR	EW	23	1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	24	1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	25	0.2	Fine
R3	N	300	300	R3N	R3N-300-LR	EW	26	0.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	27	0.9	NA
R3	N	300	300	R3N	R3N-300-LR	EW	28	0.2	NA
R3	N	300	300	R3N	R3N-300-LR	EW	29	0.3	NA
R3	N	300	300	R3N	R3N-300-LR	EW	30	0.5	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	31	1.1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	32	0.9	NA
R3	N	300	300	R3N	R3N-300-LR	EW	33	1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	34	0.6	NA
R3	N	300	300	R3N	R3N-300-LR	EW	35	0.7	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	36	0.4	NA
R3	N	300	300	R3N	R3N-300-LR	EW	37	1.7	NA
R3	N	300	300	R3N	R3N-300-LR	EW	38	1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	39	0.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	40	0.3	Mixed
R3	N	300	300	R3N	R3N-300-LR	EW	41	0.3	NA
R3	N	300	300	R3N	R3N-300-LR	EW	42	0.6	NA
R3	N	300	300	R3N	R3N-300-LR	EW	43	10.1	NA
R3	N	300	300	R3N	R3N-300-LR	EW	44	0.5	NA
R3	N	300	300	R3N	R3N-300-LR	EW	45	2.3	Fine
R3	N	300	300	R3N	R3N-300-LR	EW	46	0.9	NA
R3	N	300	300	R3N	R3N-300-LR	EW	47	0.8	NA
R3	N	300	300	R3N	R3N-300-LR	EW	48	0.4	NA
R3	N	300	300	R3N	R3N-300-LR	EW	49	0.6	NA
R3	N	300	300	R3N	R3N-300-LR	EW	50	0.4	Mixed
R3	N	400	375	R3N	R3N-400-LR	NS	0	0.7	Mixed
R3	N	400	376	R3N	R3N-400-LR	NS	1	0.4	NA
R3	N	400	377	R3N	R3N-400-LR	NS	2	0.9	NA
R3	N	400	378	R3N	R3N-400-LR	NS	3	1.2	NA
R3	N	400	379	R3N	R3N-400-LR	NS	4	0.3	NA
R3	N	400	380	R3N	R3N-400-LR	NS	5	1.2	Mixed
R3	N	400	381	R3N	R3N-400-LR	NS	6	0.4	NA
R3	N	400	382	R3N	R3N-400-LR	NS	7	0.8	NA
R3	N	400	383	R3N	R3N-400-LR	NS	8	1	NA
R3	N	400	384	R3N	R3N-400-LR	NS	9	0.3	NA
R3	N	400	385	R3N	R3N-400-LR	NS	10	1.1	Mixed
R3	N	400	386	R3N	R3N-400-LR	NS	11	0.4	NA
R3	N	400	387	R3N	R3N-400-LR	NS	12	0.3	NA
R3	N	400	388	R3N	R3N-400-LR	NS	13	1.4	NA
R3	N	400	389	R3N	R3N-400-LR	NS	14	0.9	NA
R3	N	400	390	R3N	R3N-400-LR	NS	15	1	Mixed
R3	N	400	391	R3N	R3N-400-LR	NS	16	0.6	NA
R3	N	400	392	R3N	R3N-400-LR	NS	17	0.2	NA
R3	N	400	393	R3N	R3N-400-LR	NS	18	0.7	NA
R3	N	400	394	R3N	R3N-400-LR	NS	19	0.3	NA
R3	N	400	395	R3N	R3N-400-LR	NS	20	0.6	Mixed
R3	N	400	396	R3N	R3N-400-LR	NS	21	0.2	NA
R3	N	400	397	R3N	R3N-400-LR	NS	22	0.1	NA
R3	N	400	398	R3N	R3N-400-LR	NS	23	0.3	NA
R3	N	400	399	R3N	R3N-400-LR	NS	24	0.8	NA
R3	N	400	400	R3N	R3N-400-LR	NS	25	0.7	Mixed
R3	N	400	401	R3N	R3N-400-LR	NS	26	1.9	NA
R3	N	400	402	R3N	R3N-400-LR	NS	27	0.8	NA
R3	N	400	403	R3N	R3N-400-LR	NS	28	0.4	NA
R3	N	400	404	R3N	R3N-400-LR	NS	29	0.3	NA
R3	N	400	405	R3N	R3N-400-LR	NS	30	0.4	Mixed
R3	N	400	406	R3N	R3N-400-LR	NS	31	0.5	NA
R3	N	400	407	R3N	R3N-400-LR	NS	32	1.1	NA
R3	N	400	408	R3N	R3N-400-LR	NS	33	0.4	NA
R3	N	400	409	R3N	R3N-400-LR	NS	34	0.7	NA
R3	N	400	410	R3N	R3N-400-LR	NS	35	0.4	Mixed
R3	N	400	411	R3N	R3N-400-LR	NS	36	0.9	NA
R3	N	400	412	R3N	R3N-400-LR	NS	37	0.8	NA
R3	N	400	413	R3N	R3N-400-LR	NS	38	2.4	NA
R3	N	400	414	R3N	R3N-400-LR	NS	39	1.2	NA
R3	N	400	415	R3N	R3N-400-LR	NS	40	0.6	Mixed
R3	N	400	416.1	R3N	R3N-400-LR	NS	41.1	1.5	NA
R3	N	400	417	R3N	R3N-400-LR	NS	42	1.2	NA
R3	N	400	418	R3N	R3N-400-LR	NS	43	0.2	NA
R3	N	400	419	R3N	R3N-400-LR	NS	44	0.6	NA
R3	N	400	420	R3N	R3N-400-LR	NS	45	0.2	Mixed
R3	N	400	421	R3N	R3N-400-LR	NS	46	0.6	NA
R3	N	400	422	R3N	R3N-400-LR	NS	47	0.8	NA
R3	N	400	423	R3N	R3N-400-LR	NS	48	0.6	NA
R3	N	400	424	R3N	R3N-400-LR	NS	49	0.3	NA
R3	N	400	425	R3N	R3N-400-LR	NS	50	1	Mixed
R3	N	400	400	R3N	R3N-400-LR	EW	0	0.5	Mixed
R3	N	400	400	R3N	R3N-400-LR	EW	1	0.2	NA
R3	N	400	400	R3N	R3N-400-LR	EW	2	0.6	NA
R3	N	400	400	R3N	R3N-400-LR	EW	3	0.7	NA
R3	N	400	400	R3N	R3N-400-LR	EW	4	0.4	NA
R3	N	400	400	R3N	R3N-400-LR	EW	5	0.3	Mixed
R3	N	400	400	R3N	R3N-400-LR	EW	6	0.3	NA
R3	N	400	400	R3N	R3N-400-LR	EW	7	0.4	NA
R3	N	400	400	R3N	R3N-400-LR	EW	8	0.4	NA
R3	N	400	400	R3N	R3N-400-LR	EW	9	0.6	NA
R3	N	400	400	R3N	R3N-400-LR	EW	10	0.4	Mixed
R3	N	400	400	R3N	R3N-400-LR	EW	11	0.7	NA
R3	N	400	400	R3N	R3N-400-LR	EW	12	2.8	NA
R3	N	400	400	R3N	R3N-400-LR	EW	13	2.7	NA
R3	N	400	400	R3N	R3N-400-LR	EW	14	1	NA
R3	N	400	400	R3N	R3N-400-LR	EW	15	0.9	Mixed
R3	N	400	400	R3N	R3N-400-LR	EW	16	4	NA
