reef	dir	channel	site	start	end	duration	total_dry	frac_fine	sedrate	finerate	middate
R3	S	control	R3SC2	2014-06-05	2014-07-03	28	1.19	73.1092436974789	0.0425	0.0310714285714285	2014-06-19
R3	S	control	R3SC1	2014-06-05	2014-07-03	28	0.93	84.9462365591397	0.0332142857142857	0.0282142857142857	2014-06-19
R3	S	control	R3SC1	2014-06-05	2014-07-03	28	1.16	67.2413793103448	0.0414285714285715	0.0278571428571429	2014-06-19
R3	S	control	R3SC1	2014-06-05	2014-07-03	28	1.19	67.2268907563025	0.0425	0.0285714285714286	2014-06-19
R3	S	channelside	R3S1	2014-06-05	2014-07-03	28	8.76	32.8767123287671	0.312857142857143	0.102857142857143	2014-06-19
R3	S	channelside	R3S1	2014-06-05	2014-07-03	28	8.12	33.8669950738916	0.29	0.0982142857142857	2014-06-19
R3	S	channelside	R3S1	2014-06-05	2014-07-03	28	8.63	33.2560834298957	0.308214285714286	0.1025	2014-06-19
R3	N	control	R3NC1	2014-06-05	2014-07-03	28	0.949999999999999	84.2105263157894	0.0339285714285714	0.0285714285714285	2014-06-19
R3	N	control	R3NC1	2014-06-05	2014-07-03	28	1	85	0.0357142857142857	0.0303571428571428	2014-06-19
R3	N	control	R3NC1	2014-06-05	2014-07-03	28	1.02	79.4117647058823	0.0364285714285715	0.0289285714285714	2014-06-19
R3	N	channelside	R3N1	2014-06-05	2014-07-03	28	7.97	37.2647427854454	0.284642857142857	0.106071428571429	2014-06-19
R3	N	channelside	R3N1	2014-06-05	2014-07-03	28	7.87	39.8983481575604	0.281071428571429	0.112142857142857	2014-06-19
R3	N	channelside	R3N1	2014-06-05	2014-07-03	28	8.01	37.3283395755306	0.286071428571429	0.106785714285714	2014-06-19
R3	S	channelside	R3S2	2014-06-05	2014-07-03	28	6.37	41.4442700156986	0.2275	0.0942857142857142	2014-06-19
R3	S	channelside	R3S2	2014-06-05	2014-07-03	28	6.64	39.1566265060241	0.237142857142857	0.0928571428571428	2014-06-19
R3	S	channelside	R3S2	2014-06-05	2014-07-03	28	6.67	37.7811094452774	0.238214285714286	0.0900000000000001	2014-06-19
R3	S	channelside	R3S3	2014-06-05	2014-07-03	28	5.85	40.8547008547009	0.208928571428571	0.0853571428571429	2014-06-19
R3	S	channelside	R3S3	2014-06-05	2014-07-03	28	5.84	38.527397260274	0.208571428571429	0.0803571428571429	2014-06-19
R3	S	channelside	R3S3	2014-06-05	2014-07-03	28	5.98	39.9665551839465	0.213571428571429	0.0853571428571429	2014-06-19
R2	N	control	R2NC1	2014-06-22	2014-07-20	28	1.03	62.1359223300971	0.0367857142857143	0.0228571428571429	2014-07-06
R2	N	control	R2NC1	2014-06-22	2014-07-20	28	0.889999999999999	70.7865168539326	0.0317857142857142	0.0225	2014-07-06
R2	N	control	R2NC1	2014-06-22	2014-07-20	28	0.619999999999999	90.3225806451612	0.0221428571428571	0.02	2014-07-06
R2	N	control	R2NC2	2014-06-22	2014-07-20	28	0.610000000000001	100	0.0217857142857143	0.0217857142857143	2014-07-06
R2	N	control	R2NC2	2014-06-22	2014-07-20	28	0.59	67.7966101694916	0.0210714285714286	0.0142857142857143	2014-07-06
R2	N	control	R2NC2	2014-06-22	2014-07-20	28	0.57	94.736842105263	0.0203571428571429	0.0192857142857143	2014-07-06
R2	N	channelside	R2N1	2014-06-22	2014-07-20	28	14.04	87.037037037037	0.501428571428571	0.436428571428571	2014-07-06
R2	N	channelside	R2N1	2014-06-22	2014-07-20	28	13.2	83.2575757575758	0.471428571428571	0.3925	2014-07-06
R2	N	channelside	R2N1	2014-06-22	2014-07-20	28	17.62	83.3711691259932	0.629285714285714	0.524642857142857	2014-07-06
R2	N	channelside	R2N2	2014-06-22	2014-07-20	28	9.77	81.8833162743091	0.348928571428571	0.285714285714286	2014-07-06
R2	N	channelside	R2N2	2014-06-22	2014-07-20	28	7.47	74.1633199464525	0.266785714285714	0.197857142857143	2014-07-06
R2	N	channelside	R2N2	2014-06-22	2014-07-20	28	7.36	80.0271739130435	0.262857142857143	0.210357142857143	2014-07-06
R2	S	channelside	R2S2	2014-06-22	2014-07-20	28	5.56	89.2086330935252	0.198571428571429	0.177142857142857	2014-07-06
R2	S	channelside	R2S2	2014-06-22	2014-07-20	28	5.39	88.3116883116883	0.1925	0.17	2014-07-06
R2	S	channelside	R2S2	2014-06-22	2014-07-20	28	4.9	89.5918367346939	0.175	0.156785714285714	2014-07-06
R2	S	control	R2SC1	2014-06-22	2014-07-20	28	1.82	88.4615384615385	0.065	0.0575	2014-07-06
R2	S	control	R2SC1	2014-06-22	2014-07-20	28	1.58	77.2151898734178	0.0564285714285714	0.0435714285714286	2014-07-06
R2	S	control	R2SC1	2014-06-22	2014-07-20	28	1.45	76.5517241379311	0.0517857142857143	0.0396428571428572	2014-07-06
R2	S	control	R2SC2	2014-06-22	2014-07-20	28	1.35	84.4444444444444	0.0482142857142858	0.0407142857142857	2014-07-06
R2	S	control	R2SC2	2014-06-22	2014-07-20	28	0.960000000000001	89.5833333333334	0.0342857142857143	0.0307142857142858	2014-07-06
R2	S	control	R2SC2	2014-06-22	2014-07-20	28	1.19	86.5546218487395	0.0425	0.0367857142857143	2014-07-06
HB	S	control	HBSC1	2014-06-26	2014-07-20	24	0.92	86.9565217391303	0.0383333333333333	0.0333333333333333	2014-07-08
HB	S	control	HBSC1	2014-06-26	2014-07-20	24	0.91	58.2417582417582	0.0379166666666667	0.0220833333333333	2014-07-08
HB	S	control	HBSC1	2014-06-26	2014-07-20	24	1.17	65.8119658119659	0.04875	0.0320833333333334	2014-07-08
HB	S	channelside	HBS2	2014-06-26	2014-07-20	24	4.64	53.8793103448276	0.193333333333333	0.104166666666667	2014-07-08
HB	S	channelside	HBS2	2014-06-26	2014-07-20	24	5.73	56.544502617801	0.23875	0.135	2014-07-08
HB	S	channelside	HBS2	2014-06-26	2014-07-20	24	6.3	63.6507936507936	0.2625	0.167083333333333	2014-07-08
R2	S	channelside	R2S1	2014-06-27	2014-07-20	23	13.55	75.4981549815498	0.589130434782609	0.444782608695652	2014-07-09
R2	S	channelside	R2S1	2014-06-27	2014-07-20	23	14.65	80.8873720136519	0.63695652173913	0.515217391304348	2014-07-09
R2	S	channelside	R2S1	2014-06-27	2014-07-20	23	15.15	77.2277227722772	0.658695652173913	0.508695652173913	2014-07-09
HB	N	control	HBNC1	2014-06-25	2014-07-21	26	1.32	87.1212121212121	0.0507692307692308	0.0442307692307692	2014-07-08
HB	N	control	HBNC1	2014-06-25	2014-07-21	26	1.5	90.6666666666666	0.0576923076923077	0.0523076923076923	2014-07-08
HB	N	control	HBNC1	2014-06-25	2014-07-21	26	1.71	95.906432748538	0.0657692307692308	0.0630769230769231	2014-07-08
HB	S	channelside	HBS1	2014-06-26	2014-07-22	26	10.91	28.9642529789184	0.419615384615385	0.121538461538462	2014-07-09
HB	S	channelside	HBS1	2014-06-26	2014-07-22	26	13.89	28.9416846652268	0.534230769230769	0.154615384615385	2014-07-09
HB	S	channelside	HBS1	2014-06-26	2014-07-22	26	12.34	28.1199351701783	0.474615384615385	0.133461538461538	2014-07-09
HB	S	channelside	HBS3	2014-06-26	2014-07-22	26	6.4	67.03125	0.246153846153846	0.165	2014-07-09
HB	S	channelside	HBS3	2014-06-26	2014-07-22	26	5.93	66.7790893760539	0.228076923076923	0.152307692307692	2014-07-09
HB	S	channelside	HBS4	2014-06-26	2014-07-22	26	10.28	72.568093385214	0.395384615384615	0.286923076923077	2014-07-09
HB	S	channelside	HBS4	2014-06-26	2014-07-22	26	10.41	75.0240153698367	0.400384615384615	0.300384615384615	2014-07-09
HB	S	channelside	HBS4	2014-06-26	2014-07-22	26	8.81	59.3643586833144	0.338846153846154	0.201153846153846	2014-07-09
HB	N	channelside	HBN2	2014-06-25	2014-07-22	27	8.35	24.311377245509	0.309259259259259	0.0751851851851852	2014-07-09
HB	N	channelside	HBN2	2014-06-25	2014-07-22	27	11.84	22.8885135135135	0.438518518518518	0.10037037037037	2014-07-09
HB	N	channelside	HBN2	2014-06-25	2014-07-22	27	9.55	41.3612565445026	0.353703703703704	0.146296296296296	2014-07-09
HB	N	channelside	HBN3	2014-06-25	2014-07-22	27	11.97	46.8671679197995	0.443333333333333	0.207777777777778	2014-07-09
HB	N	channelside	HBN3	2014-06-25	2014-07-22	27	11.99	45.7047539616347	0.444074074074074	0.202962962962963	2014-07-09
HB	N	channelside	HBN3	2014-06-25	2014-07-22	27	11.88	51.6835016835017	0.44	0.227407407407407	2014-07-09
R3	N	control	R3NC1	2014-07-20	2014-08-01	12	0.929999999999998	77.4193548387097	0.0774999999999998	0.0599999999999999	2014-07-26
R3	N	control	R3NC1	2014-07-20	2014-08-01	12	1.93	70.4663212435233	0.160833333333333	0.113333333333333	2014-07-26
R3	N	control	R3NC1	2014-07-20	2014-08-01	12	1.16	75.0000000000001	0.0966666666666667	0.0725000000000001	2014-07-26
R3	N	channelside	R3N1	2014-07-20	2014-08-01	12	2.11	61.6113744075829	0.175833333333333	0.108333333333333	2014-07-26
R3	N	channelside	R3N1	2014-07-20	2014-08-01	12	2.05	62.9268292682927	0.170833333333333	0.1075	2014-07-26
R3	N	channelside	R3N1	2014-07-20	2014-08-01	12	1.97	62.4365482233503	0.164166666666667	0.1025	2014-07-26
R3	S	channelside	R3S3	2014-07-03	2014-08-01	29	1.87	77.5401069518717	0.0644827586206897	0.05	2014-07-17
R3	S	channelside	R3S3	2014-07-03	2014-08-01	29	1.9	65.2631578947368	0.0655172413793104	0.0427586206896552	2014-07-17
R3	S	channelside	R3S3	2014-07-03	2014-08-01	29	1.8	77.7777777777778	0.0620689655172413	0.0482758620689655	2014-07-17
R3	S	channelside	R3S2	2014-07-03	2014-08-01	29	0.999999999999998	71	0.0344827586206896	0.0244827586206896	2014-07-17
R3	S	channelside	R3S2	2014-07-03	2014-08-01	29	1.23	66.6666666666668	0.0424137931034482	0.0282758620689655	2014-07-17
R3	S	channelside	R3S2	2014-07-03	2014-08-01	29	1.43	62.2377622377622	0.0493103448275862	0.0306896551724138	2014-07-17
R3	S	channelside	R3S1	2014-07-03	2014-08-01	29	3.18	43.3962264150943	0.109655172413793	0.0475862068965517	2014-07-17
R3	S	channelside	R3S1	2014-07-03	2014-08-01	29	3.33	64.8648648648649	0.114827586206897	0.0744827586206897	2014-07-17
R3	S	channelside	R3S1	2014-07-03	2014-08-01	29	2	59.5	0.0689655172413793	0.0410344827586207	2014-07-17
R3	S	control	R3SC1	2014-07-03	2014-08-01	29	0.750000000000002	78.6666666666667	0.0258620689655173	0.020344827586207	2014-07-17
R3	S	control	R3SC1	2014-07-03	2014-08-01	29	0.790000000000001	77.2151898734178	0.0272413793103449	0.0210344827586207	2014-07-17
R3	S	control	R3SC1	2014-07-03	2014-08-01	29	0.649999999999999	84.6153846153846	0.0224137931034482	0.0189655172413793	2014-07-17
R3	S	control	R3SC2	2014-07-03	2014-08-01	29	2.93	59.3856655290102	0.101034482758621	0.06	2014-07-17
R3	S	control	R3SC2	2014-07-03	2014-08-01	29	1.68	55.3571428571428	0.0579310344827586	0.0320689655172414	2014-07-17
R3	S	control	R3SC2	2014-07-03	2014-08-01	29	1.51	79.4701986754966	0.0520689655172414	0.0413793103448276	2014-07-17
R3	S	control	R3SC3	2014-07-03	2014-08-01	29	1.2	76.6666666666667	0.0413793103448276	0.0317241379310345	2014-07-17
R3	S	control	R3SC3	2014-07-03	2014-08-01	29	1.3	79.2307692307693	0.0448275862068966	0.0355172413793104	2014-07-17
R3	S	control	R3SC3	2014-07-03	2014-08-01	29	1.52	71.7105263157895	0.0524137931034483	0.0375862068965517	2014-07-17
R2	S	control	R2SC2	2014-07-20	2014-08-17	28	0.65	93.8461538461537	0.0232142857142857	0.0217857142857143	2014-08-03
R2	S	control	R2SC2	2014-07-20	2014-08-17	28	0.59	91.5254237288134	0.0210714285714286	0.0192857142857143	2014-08-03
R2	S	control	R2SC2	2014-07-20	2014-08-17	28	0.639999999999999	85.9375	0.0228571428571428	0.0196428571428571	2014-08-03
R2	S	control	R2SC1	2014-07-20	2014-08-17	28	1.82	57.1428571428571	0.0650000000000001	0.0371428571428572	2014-08-03
R2	S	control	R2SC1	2014-07-20	2014-08-17	28	1.22	92.6229508196721	0.0435714285714285	0.0403571428571428	2014-08-03
R2	S	control	R2SC1	2014-07-20	2014-08-17	28	1.16	91.3793103448276	0.0414285714285714	0.0378571428571428	2014-08-03
R2	S	channelside	R2S2	2014-07-20	2014-08-17	28	2.4	88.3333333333333	0.0857142857142858	0.0757142857142857	2014-08-03
R2	S	channelside	R2S2	2014-07-20	2014-08-17	28	2.56	80.078125	0.0914285714285714	0.0732142857142857	2014-08-03
R2	S	channelside	R2S2	2014-07-20	2014-08-17	28	2.4	80.8333333333333	0.0857142857142858	0.0692857142857143	2014-08-03
R2	S	channelside	R2S1	2014-07-20	2014-08-17	28	4.14	78.743961352657	0.147857142857143	0.116428571428571	2014-08-03
R2	S	channelside	R2S1	2014-07-20	2014-08-17	28	3.87	71.0594315245478	0.138214285714286	0.0982142857142857	2014-08-03
R2	S	channelside	R2S1	2014-07-20	2014-08-17	28	3.42	63.4502923976608	0.122142857142857	0.0775	2014-08-03
R2	N	control	R2NC2	2014-07-20	2014-08-16	27	1.08	70.3703703703704	0.0400000000000001	0.0281481481481482	2014-08-03
R2	N	control	R2NC2	2014-07-20	2014-08-16	27	0.279999999999999	107.142857142857	0.0103703703703703	0.0111111111111111	2014-08-03
R2	N	control	R2NC2	2014-07-20	2014-08-16	27	0.780000000000001	92.3076923076922	0.0288888888888889	0.0266666666666667	2014-08-03
R2	N	control	R2NC1	2014-07-20	2014-08-16	27	0.770000000000001	74.0259740259739	0.0285185185185186	0.0211111111111111	2014-08-03
R2	N	control	R2NC1	2014-07-20	2014-08-16	27	0.48	81.25	0.0177777777777778	0.0144444444444445	2014-08-03
R2	N	control	R2NC1	2014-07-20	2014-08-16	27	1.01	72.2772277227723	0.0374074074074073	0.027037037037037	2014-08-03
R2	N	channelside	R2N2	2014-07-20	2014-08-16	27	10.61	78.3223374175306	0.392962962962963	0.307777777777778	2014-08-03
R2	N	channelside	R2N2	2014-07-20	2014-08-16	27	12.33	80.4541768045418	0.456666666666667	0.367407407407407	2014-08-03
R2	N	channelside	R2N2	2014-07-20	2014-08-16	27	10.38	80.635838150289	0.384444444444444	0.31	2014-08-03
R2	N	channelside	R2N1	2014-07-20	2014-08-16	27	4.47	87.6957494407159	0.165555555555556	0.145185185185185	2014-08-03
R2	N	channelside	R2N1	2014-07-20	2014-08-16	27	5.07	65.0887573964497	0.187777777777778	0.122222222222222	2014-08-03
R2	N	channelside	R2N1	2014-07-20	2014-08-16	27	6.21	78.5829307568438	0.23	0.180740740740741	2014-08-03
HB	N	control	HBNC1	2014-07-22	2014-08-19	28	1.07	99.0654205607477	0.0382142857142857	0.0378571428571429	2014-08-05
HB	N	control	HBNC1	2014-07-22	2014-08-19	28	1.21	94.2148760330578	0.0432142857142857	0.0407142857142857	2014-08-05
HB	N	control	HBNC1	2014-07-22	2014-08-19	28	1.51	85.430463576159	0.0539285714285714	0.0460714285714285	2014-08-05
HB	N	channelside	HBN2	2014-07-22	2014-08-19	28	15.8	16.0759493670886	0.564285714285714	0.0907142857142857	2014-08-05
HB	N	channelside	HBN2	2014-07-22	2014-08-19	28	11.48	20.4703832752613	0.41	0.0839285714285714	2014-08-05
HB	N	channelside	HBN2	2014-07-22	2014-08-19	28	10.66	22.1388367729831	0.380714285714286	0.0842857142857143	2014-08-05
HB	N	channelside	HBN3	2014-07-22	2014-08-19	28	8.54	32.0843091334895	0.305	0.0978571428571429	2014-08-05
HB	N	channelside	HBN3	2014-07-22	2014-08-19	28	9.18	30.9368191721133	0.327857142857143	0.101428571428571	2014-08-05
HB	N	channelside	HBN3	2014-07-22	2014-08-19	28	9.14	32.3851203501094	0.326428571428571	0.105714285714286	2014-08-05
HB	S	channelside	HBS1	2014-07-22	2014-08-19	28	8.96	25.78125	0.32	0.0824999999999999	2014-08-05
HB	S	channelside	HBS1	2014-07-22	2014-08-19	28	8.91	25.2525252525252	0.318214285714286	0.0803571428571428	2014-08-05
HB	S	channelside	HBS1	2014-07-22	2014-08-19	28	8.71	28.3582089552239	0.311071428571429	0.0882142857142857	2014-08-05
HB	S	channelside	HBS2	2014-07-20	2014-08-19	30	3.87	48.8372093023256	0.129	0.063	2014-08-04
HB	S	channelside	HBS2	2014-07-20	2014-08-19	30	4.17	49.8800959232614	0.139	0.0693333333333333	2014-08-04
HB	S	channelside	HBS2	2014-07-20	2014-08-19	30	3.68	51.9021739130435	0.122666666666667	0.0636666666666667	2014-08-04
HB	S	channelside	HBS3	2014-07-22	2014-08-19	28	2.51	62.9482071713147	0.0896428571428571	0.0564285714285714	2014-08-05
HB	S	channelside	HBS3	2014-07-22	2014-08-19	28	2.41	62.655601659751	0.0860714285714286	0.0539285714285714	2014-08-05
HB	S	channelside	HBS3	2014-07-22	2014-08-19	28	2.78	60.431654676259	0.0992857142857143	0.06	2014-08-05
HB	S	channelside	HBS4	2014-07-22	2014-08-19	28	3.03	60.7260726072608	0.108214285714286	0.0657142857142858	2014-08-05
HB	S	channelside	HBS4	2014-07-22	2014-08-19	28	3	61.3333333333333	0.107142857142857	0.0657142857142857	2014-08-05
HB	S	channelside	HBS4	2014-07-22	2014-08-19	28	3.17	60.5678233438486	0.113214285714286	0.0685714285714286	2014-08-05
HB	S	control	HBSC1	2014-07-20	2014-08-19	30	0.73	75.3424657534245	0.0243333333333333	0.0183333333333333	2014-08-04
HB	S	control	HBSC1	2014-07-20	2014-08-19	30	0.539999999999999	88.8888888888891	0.018	0.016	2014-08-04
HB	S	control	HBSC1	2014-07-20	2014-08-19	30	0.710000000000001	77.4647887323944	0.0236666666666667	0.0183333333333334	2014-08-04
R3	N	channelside	R3N1	2014-08-01	2014-08-30	29	45.61	69.3488270116203	1.57275862068966	1.09068965517241	2014-08-15
R3	N	control	R3NC1	2014-08-01	2014-08-30	29	0.600000000000001	81.6666666666665	0.0206896551724138	0.0168965517241379	2014-08-15
R3	N	control	R3NC1	2014-08-01	2014-08-30	29	0.5	92.0000000000002	0.0172413793103448	0.0158620689655173	2014-08-15
R3	N	control	R3NC1	2014-08-01	2014-08-30	29	0.68	82.3529411764707	0.023448275862069	0.0193103448275862	2014-08-15
R3	S	channelside	R3S3	2014-08-01	2014-08-30	29	8.46	69.6217494089834	0.291724137931034	0.203103448275862	2014-08-15
R3	S	channelside	R3S3	2014-08-01	2014-08-30	29	8.09	73.176761433869	0.278965517241379	0.204137931034483	2014-08-15
R3	S	channelside	R3S3	2014-08-01	2014-08-30	29	7.71	69.390402075227	0.265862068965517	0.18448275862069	2014-08-15
R3	S	channelside	R3S2	2014-08-01	2014-08-30	29	2.93	79.1808873720137	0.101034482758621	0.08	2014-08-15
R3	S	channelside	R3S2	2014-08-01	2014-08-30	29	3.12	79.1666666666667	0.107586206896552	0.0851724137931035	2014-08-15
R3	S	channelside	R3S2	2014-08-01	2014-08-30	29	3.02	78.1456953642384	0.104137931034483	0.0813793103448276	2014-08-15
R3	S	channelside	R3S1	2014-08-01	2014-08-30	29	6.09	75.6978653530378	0.21	0.158965517241379	2014-08-15
R3	S	channelside	R3S1	2014-08-01	2014-08-30	29	7.28	66.3461538461539	0.251034482758621	0.166551724137931	2014-08-15
R3	S	channelside	R3S1	2014-08-01	2014-08-30	29	6.33	73.6176935229068	0.218275862068966	0.160689655172414	2014-08-15
R3	S	control	R3SC1	2014-08-01	2014-08-30	29	0.850000000000001	63.5294117647059	0.0293103448275863	0.0186206896551724	2014-08-15
R3	S	control	R3SC1	2014-08-01	2014-08-30	29	0.52	76.923076923077	0.0179310344827586	0.0137931034482759	2014-08-15
R3	S	control	R3SC1	2014-08-01	2014-08-30	29	0.610000000000001	86.8852459016394	0.0210344827586207	0.0182758620689656	2014-08-15
R3	S	control	R3SC2	2014-08-01	2014-08-30	29	0.899999999999999	57.7777777777778	0.0310344827586206	0.0179310344827586	2014-08-15
R3	S	control	R3SC2	2014-08-01	2014-08-30	29	0.889999999999999	60.6741573033708	0.0306896551724138	0.0186206896551724	2014-08-15
R3	S	control	R3SC2	2014-08-01	2014-08-30	29	0.609999999999999	70.4918032786886	0.0210344827586207	0.0148275862068965	2014-08-15
R3	S	control	R3SC3	2014-08-01	2014-08-30	29	0.74	66.2162162162162	0.0255172413793104	0.0168965517241379	2014-08-15
R3	S	control	R3SC3	2014-08-01	2014-08-30	29	1.12	47.3214285714285	0.0386206896551724	0.0182758620689655	2014-08-15
R3	S	control	R3SC3	2014-08-01	2014-08-30	29	0.82	64.6341463414635	0.0282758620689655	0.0182758620689656	2014-08-15
R2	N	control	R2NC1	2014-08-16	2014-09-14	29	1.7	82.3529411764706	0.0586206896551724	0.0482758620689655	2014-08-30
R2	N	control	R2NC1	2014-08-16	2014-09-14	29	1.56	89.1025641025641	0.0537931034482759	0.0479310344827586	2014-08-30
R2	N	control	R2NC1	2014-08-16	2014-09-14	29	1.73	72.2543352601156	0.0596551724137931	0.0431034482758621	2014-08-30
R2	N	control	R2NC2	2014-08-16	2014-09-14	29	0.99	92.9292929292929	0.0341379310344828	0.0317241379310345	2014-08-30
R2	N	control	R2NC2	2014-08-16	2014-09-14	29	0.94	90.4255319148936	0.0324137931034483	0.0293103448275862	2014-08-30
R2	N	control	R2NC2	2014-08-16	2014-09-14	29	1.2	85.8333333333334	0.0413793103448276	0.0355172413793104	2014-08-30
R2	S	channelside	R2S1	2014-08-16	2014-09-14	29	10.84	73.0627306273063	0.373793103448276	0.273103448275862	2014-08-30
R2	S	channelside	R2S1	2014-08-16	2014-09-14	29	11.58	68.0483592400691	0.399310344827586	0.271724137931034	2014-08-30
R2	S	channelside	R2S1	2014-08-16	2014-09-14	29	10.64	74.6240601503759	0.366896551724138	0.273793103448276	2014-08-30
R2	N	channelside	R2N1	2014-08-16	2014-09-14	29	20.44	64.0900195694716	0.704827586206897	0.451724137931035	2014-08-30
R2	N	channelside	R2N1	2014-08-16	2014-09-14	29	19.62	68.5015290519878	0.676551724137931	0.463448275862069	2014-08-30
R2	N	channelside	R2N1	2014-08-16	2014-09-14	29	20.45	67.8239608801956	0.705172413793104	0.478275862068965	2014-08-30
R2	S	channelside	R2S2	2014-08-17	2014-09-14	28	7.35	74.421768707483	0.2625	0.195357142857143	2014-08-31
R2	S	channelside	R2S2	2014-08-17	2014-09-14	28	7.08	80.225988700565	0.252857142857143	0.202857142857143	2014-08-31
R2	S	channelside	R2S2	2014-08-17	2014-09-14	28	7.29	79.8353909465021	0.260357142857143	0.207857142857143	2014-08-31
R2	N	channelside	R2N2	2014-08-16	2014-09-14	29	11.69	69.7177074422583	0.403103448275862	0.281034482758621	2014-08-30
R2	N	channelside	R2N2	2014-08-16	2014-09-14	29	12.35	73.1983805668016	0.425862068965517	0.311724137931035	2014-08-30
R2	N	channelside	R2N2	2014-08-16	2014-09-14	29	12.67	72.9281767955801	0.436896551724138	0.318620689655172	2014-08-30
R2	S	control	R2SC1	2014-08-17	2014-09-14	28	2.12	82.5471698113207	0.0757142857142857	0.0625	2014-08-31
R2	S	control	R2SC1	2014-08-17	2014-09-14	28	1.76	88.6363636363636	0.0628571428571429	0.0557142857142857	2014-08-31
R2	S	control	R2SC1	2014-08-17	2014-09-14	28	1.74	93.6781609195402	0.0621428571428571	0.0582142857142857	2014-08-31
R2	S	control	R2SC2	2014-08-17	2014-09-14	28	1.61	82.6086956521739	0.0575	0.0475	2014-08-31
R2	S	control	R2SC2	2014-08-17	2014-09-14	28	1.71	83.0409356725147	0.0610714285714285	0.0507142857142857	2014-08-31
R2	S	control	R2SC2	2014-08-17	2014-09-14	28	1.69	85.7988165680473	0.0603571428571429	0.0517857142857143	2014-08-31
HB	N	control	HBNC1	2014-08-19	2014-09-16	28	5.49	97.8142076502732	0.196071428571429	0.191785714285714	2014-09-02
HB	N	control	HBNC1	2014-08-19	2014-09-16	28	5.71	97.723292469352	0.203928571428571	0.199285714285714	2014-09-02
HB	N	control	HBNC1	2014-08-19	2014-09-16	28	5.89	89.1341256366723	0.210357142857143	0.1875	2014-09-02
HB	N	channelside	HBN2	2014-08-19	2014-09-16	28	95.45	16.2702985856469	3.40892857142857	0.554642857142857	2014-09-02
HB	N	channelside	HBN2	2014-08-19	2014-09-16	28	101.11	16.160617149639	3.61107142857143	0.583571428571428	2014-09-02
HB	N	channelside	HBN2	2014-08-19	2014-09-16	28	103.88	16.9329996149403	3.71	0.628214285714286	2014-09-02
HB	N	channelside	HBN3	2014-08-19	2014-09-16	28	48.75	30.3794871794872	1.74107142857143	0.528928571428571	2014-09-02
HB	N	channelside	HBN3	2014-08-19	2014-09-16	28	57.79	28.8804291399896	2.06392857142857	0.596071428571428	2014-09-02
HB	N	channelside	HBN3	2014-08-19	2014-09-16	28	53.68	29.3405365126677	1.91714285714286	0.5625	2014-09-02
HB	S	control	HBSC1	2014-08-19	2014-09-16	28	2.64	93.5606060606061	0.0942857142857143	0.0882142857142857	2014-09-02
HB	S	control	HBSC1	2014-08-19	2014-09-16	28	2.66	96.9924812030075	0.095	0.0921428571428572	2014-09-02
HB	S	control	HBSC1	2014-08-19	2014-09-16	28	2.32	97.4137931034483	0.0828571428571428	0.0807142857142857	2014-09-02
HB	S	channelside	HBS1	2014-08-19	2014-09-16	28	20.76	37.47591522158	0.741428571428571	0.277857142857143	2014-09-02
HB	S	channelside	HBS1	2014-08-19	2014-09-16	28	21.72	34.1160220994475	0.775714285714286	0.264642857142857	2014-09-02
HB	S	channelside	HBS1	2014-08-19	2014-09-16	28	19.45	37.6863753213368	0.694642857142857	0.261785714285714	2014-09-02
HB	S	channelside	HBS2	2014-08-19	2014-09-16	28	11.55	58.1818181818182	0.4125	0.24	2014-09-02
HB	S	channelside	HBS2	2014-08-19	2014-09-16	28	13.23	58.2766439909297	0.4725	0.275357142857143	2014-09-02
HB	S	channelside	HBS2	2014-08-19	2014-09-16	28	11.99	58.6321934945788	0.428214285714286	0.251071428571429	2014-09-02
HB	S	channelside	HBS3	2014-08-19	2014-09-16	28	8.28	77.6570048309179	0.295714285714286	0.229642857142857	2014-09-02
HB	S	channelside	HBS3	2014-08-19	2014-09-16	28	7.58	77.8364116094987	0.270714285714286	0.210714285714286	2014-09-02
HB	S	channelside	HBS3	2014-08-19	2014-09-16	28	7.89	76.1723700887199	0.281785714285714	0.214642857142857	2014-09-02
HB	S	channelside	HBS4	2014-08-19	2014-09-16	28	8.13	77.1217712177122	0.290357142857143	0.223928571428571	2014-09-02
HB	S	channelside	HBS4	2014-08-19	2014-09-16	28	8.56	79.9065420560748	0.305714285714286	0.244285714285714	2014-09-02
HB	S	channelside	HBS4	2014-08-19	2014-09-16	28	8.8	77.1590909090909	0.314285714285714	0.2425	2014-09-02
R3	N	control	R3NC1	2014-08-30	2014-09-28	29	0.66	87.8787878787879	0.0227586206896552	0.02	2014-09-13
R3	N	control	R3NC1	2014-08-30	2014-09-28	29	0.609999999999999	88.5245901639344	0.0210344827586207	0.0186206896551724	2014-09-13
R3	N	control	R3NC1	2014-08-30	2014-09-28	29	0.719999999999999	90.2777777777777	0.0248275862068965	0.0224137931034482	2014-09-13
R3	S	control	R3SC1	2014-08-30	2014-09-28	29	0.91	79.120879120879	0.0313793103448276	0.0248275862068965	2014-09-13
R3	S	control	R3SC1	2014-08-30	2014-09-28	29	0.909999999999998	87.9120879120879	0.0313793103448275	0.0275862068965517	2014-09-13
R3	S	control	R3SC1	2014-08-30	2014-09-28	29	0.77	90.9090909090909	0.026551724137931	0.0241379310344827	2014-09-13
R3	S	control	R3SC2	2014-08-30	2014-09-28	29	0.98	71.4285714285715	0.0337931034482759	0.0241379310344828	2014-09-13
