date	reef	dir	channel	site	transect	coral	species	condition
2014-07-29	HB	S	channelside	HBS2	3	HBS2.3.4	DSTO	SA
2014-07-29	HB	S	channelside	HBS2	3	HBS2.3.5	SINT	PBUR
2014-07-29	HB	S	channelside	HBS2	3	HBS2.3.6	SINT	BUR
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.1	PAST	M, SA
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.10	SSID	PB, M
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.2	DSTO	P
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.3	SSID	FB, P, M, DS
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.4	MCAV	P
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.5	PAST	PB, FB, P
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.6	PAST	M
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.7	SSID	PB, UPM
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.8	PAST	FB
2014-08-06	R2	N	control	R2NC1	1	R2NC1.1.9	PAST	FB, P
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.1	MCAV	SED
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.10	PAST	M, SA, P, FB, PB
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.2	PAST	FB
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.3	SBOU	P, PE
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.4	PAST	M, SA, FB, P
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.5	PAST	M, FB, PB
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.6	PAST	P, M
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.7	PAST	SED
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.8	SSID	P, M
2014-08-06	R2	N	control	R2NC1	2	R2NC1.2.9	PAST	MIS
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.1	MMEA	NONE
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.10	PAST	FB
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.2	SINT	SED
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.3	MCAV	NONE
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.4	PAST	P, FB, PB
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.5	DCLI	P
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.6	MCAV	P, UC
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.7	PAST	FB
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.8	DSTO	PB, UPM
2014-08-06	R2	N	control	R2NC1	3	R2NC1.3.9	PAST	FB, P
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.1	MCAV	SA
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.10	MCAV	PE
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.2	MCAV	PE, SA
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.3	MCAV	PE, SA
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.4	DSTO	P, UC
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.5	MCAV	SA
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.6	DSTO	P, UC
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.7	SINT	SED
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.8	MCAV	PE, P, UPM
2014-08-06	R2	N	control	R2NC2	1	R2NC2.1.9	DSTO	P, UPM
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.1	SBOU	P, SED
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.10	MCAV	SED
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.2	SBOU	UC, P, UPM
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.3	SSID	P
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.4	MCAV	P, UC, SA
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.5	MCAV	SED
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.6	MCAV	UPM
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.7	MCAV	PE, P
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.8	MCAV	SA
2014-08-06	R2	N	control	R2NC2	2	R2NC2.2.9	MCAV	SED
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.1	MCAV	SED
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.10	MCAV	SA
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.2	MCAV	SED
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.3	SSID	P, PD, M
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.4	MCAV	SED
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.5	SINT	P
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.6	SINT	P
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.7	MCAV	SA, PBUR
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.8	SINT	SED
2014-08-06	R2	N	control	R2NC2	3	R2NC2.3.9	SSID	P, DS
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.1	MCAV	PBUR, M
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.10	SBOU	PE, SA, PB
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.2	MMEA	PB, PBUR
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.3	MCAV	PBUR
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.4	DCLI	PBUR, SA
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.5	DSTO	PBUR
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.6	PAST	P, SA, M
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.7	PAST	PBUR
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.8	SSID	P, M, SA, DS
2014-08-06	R2	S	channelside	R2S1	1	R2S1.1.9	MMEA	SED
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.1	DSTO	PBUR
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.2	PAST	PBUR, FB
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.3	DSTO	PBUR
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.4	PAST	SA, PBUR
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.5	DSTO	PBUR, PM
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.6	MMEA	P, PBUR
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.7	MCAV	SA, M, PBUR
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.8	SINT	PE, SA, PBUR
2014-08-06	R2	S	channelside	R2S1	2	R2S1.2.9	SBOU	PBUR, PE, PM, P
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.1	EFAS	MIS
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.2	DSTO	SA, PBUR
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.3	SINT	PBUR, PE
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.4	SBOU	PE, PM, UD, PBUR, UC
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.5	PAST	PBUR, SA, P
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.6	SSID	M, SA, PBUR
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.7	SBOU	PE, P, PBUR
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.8	SSID	PB, PBUR
2014-08-06	R2	S	channelside	R2S1	3	R2S1.3.9	SBOU	PM, PE, P, PBUR
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.1	MCAV	SA
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.2	MCAV	SA
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.3	MCAV	SA, PE, PBUR
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.4	CNAT	PM
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.5	MCAV	SA, M, PBUR, PM
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.6	MCAV	PE, SA, PBUR
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.7	SBOU	SA, PBUR
2014-08-06	R2	S	channelside	R2S2	1	R2S2.1.8	DSTO	PBUR
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.1	MMEA	SA
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.2	PAST	FB, SA, P
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.3	SINT	PM, P
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.4	MCAV	M, P, PBUR
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.5	DSTO	PE, SA, PBUR, PBUR
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.6	PSTR	SA, PBUR
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.7	PAST	SA
2014-08-06	R2	S	channelside	R2S2	2	R2S2.2.8	SBOU	PE, P, SA
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.1	CNAT	SA
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.2	SINT	SED, FB
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.3	CNAT	SED
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.4	SINT	PE, SED
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.5	PAST	M, SA
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.6	MMEA	SA, UPM, CD
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.7	MMEA	SA
2014-08-06	R2	S	channelside	R2S2	3	R2S2.3.8	MCAV	SA, P, PBUR
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.1	DCLI	UPM
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.10	DCLI	SA, UPM
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.2	PSTR	SA
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.3	MMEA	P
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.4	MCAV	PE, SA
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.5	SBOU	P, PB, SA, UC, UPM
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.6	DSTO	SED
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.7	OFAV	SED
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.8	ACER	NONE
2014-08-06	R2	S	control	R2SC1	1	R2SC1.1.9	PSTR	NONE
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.1	SBOU	UPM, P
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.10	DCLI	UPM
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.2	MCAV	SED
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.3	SBOU	P
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.4	DCLI	UPM
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.5	PAST	NONE
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.6	MCAV	PE, UPM, CD
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.7	SBOU	PE, UC
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.8	SSID	M, P, PB
2014-08-06	R2	S	control	R2SC1	2	R2SC1.2.9	SBOU	UPM
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.1	SBOU	SED
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.10	DSTO	SED
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.2	OFAV	NONE
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.3	SSID	UPM, PB, M
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.4	SBOU	P, PB
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.5	DSTO	PE, SA
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.6	SBOU	SA, P
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.7	MCAV	PE
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.8	PSTR	UPM
2014-08-06	R2	S	control	R2SC1	3	R2SC1.3.9	SBOU	UC, PE, P
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.1	MMEA	P, UPM
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.2	ACER	NONE
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.3	ACER	DEAD
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.4	MMEA	P, UPM
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.5	DSTO	UPM
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.6	ACER	DEAD
2014-08-06	R2	S	control	R2SC2	1	R2SC2.1.7	MMEA	NONE
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.1	MMEA	UPM
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.2	DSTO	P
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.3	MMEA	UPM
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.4	AAGA	NONE
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.5	DCLI	UPM
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.6	SSID	P
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.7	MMEA	NONE
2014-08-06	R2	S	control	R2SC2	2	R2SC2.2.8	SSID	SA, UC, UPM
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.1	SSID	M, UC
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.10	PSTR	P, UPM
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.2	SSID	M, P
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.3	SSID	SED, UC
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.4	SSID	P, UC
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.5	SSID	P, UPM
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.6	CNAT	NONE
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.7	MCAV	SED
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.8	SSID	FB
2014-08-06	R2	S	control	R2SC2	3	R2SC2.3.9	MMEA	NONE
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.1	MCAV	SA, PBUR
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.2	SBOU	SA, P, PBUR, PE
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.3	MCAV	SED
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.4	PAST	FB, SA, PBUR
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.5	MCAV	SA, PBUR
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.6	PAST	SED
2014-08-06	R3	N	channelside	R3N1	1	R3N1.1.7	PAST	MIS
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.1	PAST	SED
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.2	PPOR	PBUR, SA, M
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.3	MCAV	PBUR, PD
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.4	PAST	PBUR, P
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.5	PAST	PBUR, SA
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.6	PAST	SA, PBUR, PE
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.7	SBOU	UC, P, UPM
2014-08-06	R3	N	channelside	R3N1	2	R3N1.2.8	PAST	M, SA
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.1	SINT	NONE
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.2	PAST	M, SA
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.3	PAST	M, SA, P
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.4	MCAV	PBUR
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.5	MCAV	SA
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.6	PAST	SA
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.7	PAST	SA, FB
2014-08-06	R3	N	channelside	R3N1	3	R3N1.3.8	SBOU	PBUR, SA, PM
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.1	SSID	PD
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.2	SINT	PD
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.3	SINT	NONE
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.4	PSTR	P, SED
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.5	MMEA	NONE
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.6	MMEA	NONE
2014-08-06	R3	N	control	R3NC1	1	R3NC1.1.7	SBOU	PB
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.1	SBOU	UC, PE, P
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.2	PAST	M, FB, SA
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.3	SBOU	PE, PD, UD
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.4	SINT	SED
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.5	PAST	M, SA
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.6	SSID	SED
2014-08-06	R3	N	control	R3NC1	2	R3NC1.2.7	MMEA	SED
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.1	SSID	PB, UPM
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.10	SINT	SED
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.2	SINT	UPM, PB
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.3	SBOU	P, PBUR, PE
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.4	CNAT	SED
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.5	MMEA	SED
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.6	PAST	NONE
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.7	SSID	P, PB, UPM
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.8	SINT	NONE
2014-08-06	R3	N	control	R3NC1	3	R3NC1.3.9	PPOR	M, FB, SA
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.1	SINT	SED, M
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.10	MMEA	PBUR
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.2	PSTR	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.3	PSTR	SED, PBUR
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.4	DSTO	SED, UC, UPM
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.5	SBOU	SA, PBUR, UD, PE
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.6	MCAV	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.7	SBOU	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.8	SSID	SA, PBUR, P
2014-08-07	R2	N	channelside	R2N1	1	R2N1.1.9	MCAV	PBUR, SA
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.1	SBOU	SA, PBUR, PM
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.10	MMEA	PB
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.2	SSID	SA, PBUR, PB
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.3	SBOU	SA, PBUR, PM
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.4	MMEA	SA, PBUR, P
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.5	SBOU	SA, PBUR, PM
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.6	SBOU	SA, PBUR, PB
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.7	SINT	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.8	PSTR	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	2	R2N1.2.9	SBOU	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.1	MCAV	PE, SA, PBUR, P
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.10	SSID	M, P, SA
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.2	SBOU	PE, SA, UC
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.3	SBOU	SED, PBUR
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.4	MMEA	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.5	MMEA	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.6	MMEA	SA, P
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.7	DCLI	SED
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.8	DCLI	SA, PBUR
2014-08-07	R2	N	channelside	R2N1	3	R2N1.3.9	MCAV	PBUR
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.1	SINT	SA, PBUR, PM
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.10	SSID	SED, M, P, UC
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.2	MCAV	SA
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.3	MCAV	P, PBUR
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.4	SSID	DEAD
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.5	DSTO	SED, P, PM
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.6	SBOU	P, PM
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.7	SSID	M, SA
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.8	SBOU	PBUR, SA, P
2014-08-07	R2	N	channelside	R2N2	1	R2N2.1.9	SSID	FB, P, UC
2014-08-07	R2	N	channelside	R2N2	2	R2N2.2.1	SINT	BUR
2014-08-07	R2	N	channelside	R2N2	2	R2N2.2.2	MCAV	SED, P
2014-08-07	R2	N	channelside	R2N2	2	R2N2.2.3	MCAV	SED
2014-08-07	R2	N	channelside	R2N2	2	R2N2.2.4	MCAV	M, SA, UPM
2014-08-07	R2	N	channelside	R2N2	2	R2N2.2.5	SBOU	SA, PBUR
2014-08-07	R2	N	channelside	R2N2	2	R2N2.2.6	ALAM	PB
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.1	MDEC	M, SA
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.2	MCAV	PBUR
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.3	SBOU	SA, PBUR
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.4	MCAV	P
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.5	MCAV	SED
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.6	SSID	BUR
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.7	SINT	PBUR, SA
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.8	MCAV	SA, PBUR
2014-08-07	R2	N	channelside	R2N2	3	R2N2.3.9	DSTO	SA
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.1	PAST	M, SA
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.10	SSID	P, SED
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.2	DSTO	NONE
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.3	SSID	FB, P, M, DS
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.4	MCAV	SED
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.5	PAST	P
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.6	PAST	M
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.7	SSID	PM, P, SED
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.8	PAST	FB, P
2014-08-07	R2	N	control	R2NC1	1	R2NC1.1.9	PAST	P
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.1	MCAV	NONE
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.10	PAST	FB, P, M, SA
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.2	PAST	M, P, SA
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.3	SBOU	P
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.4	PAST	P, M, SA, FB
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.5	PAST	P, M, SED
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.6	PAST	P
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.7	PAST	NONE
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.8	SSID	FB, P, M
2014-08-07	R2	N	control	R2NC1	2	R2NC1.2.9	PAST	MIS
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.1	MMEA	NONE
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.10	PAST	P, FB
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.2	SINT	P
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.3	MCAV	PE
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.4	PAST	PB
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.5	DCLI	NONE
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.6	MCAV	NONE
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.7	PAST	P
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.8	DSTO	UPM
2014-08-07	R2	N	control	R2NC1	3	R2NC1.3.9	PAST	P, FB
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.1	MCAV	P, SED
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.10	MCAV	PE, P, UPM
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.2	MCAV	SED
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.3	MCAV	NONE
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.4	DSTO	P, UC
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.5	MCAV	P
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.6	DSTO	P, UC
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.7	SINT	SED
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.8	MCAV	P
2014-08-07	R2	N	control	R2NC2	1	R2NC2.1.9	DSTO	UPM, P
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.1	SBOU	P, PBUR
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.10	MCAV	PE, SED
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.2	SBOU	P, UC
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.3	SSID	P, UC
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.4	MCAV	PE, P, SED
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.5	MCAV	P, PE, SA
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.6	MCAV	UPM
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.7	MCAV	PE, P
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.8	MCAV	PE, P, SA
2014-08-07	R2	N	control	R2NC2	2	R2NC2.2.9	MCAV	PE, P
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.1	MCAV	PE
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.10	MCAV	SED
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.2	MCAV	NONE
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.3	SSID	FB, P, UC, PB
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.4	MCAV	SED
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.5	SINT	SED
2014-08-07	R2	N	control	R2NC2	3	R2NC2.3.6	SINT	P
